request_id,street_1_norm,street_2_norm,city_norm,state_norm,zip_norm,provider_count,geocoding_source,geocoding_status,geocoding_match_count,geocoded_matched_address,provider_latitude,provider_longitude,geocoded_tiger_line_id,geocoded_side
388,18424 S HWY 28,,SAN MIGUEL,NM,88058,1,Census_Geocoder,unmatched,0,,,,,
389,185 BERRY STREET SUITE 290,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"185 BERRY ST, SAN FRANCISCO, CA, 94107",37.776025475179,-122.392947061595,192289516,L
390,18554 E CATTLE DR,,QUEEN CREEK,AZ,85242,1,Census_Geocoder,matched,1,"18554 E CATTLE DR, QUEEN CREEK, AZ, 85142",33.272175405897,-111.683058661665,244002397,L
395,190 OVERTHRUST RD,,EVANSTON,WY,82931,1,Census_Geocoder,matched,1,"190 OVERTHRUST RD, EVANSTON, WY, 82930",41.257495578218,-110.984997985485,606033947,L
396,1901 CLINCH AVENUE,,KNOXVILLE,TN,37995,2,Census_Geocoder,matched,1,"1901 CLINCH AVE, KNOXVILLE, TN, 37916",35.957197569045,-83.936304406251,42620111,R
397,1901 S FIRST ST,,TEMPLE,TX,76506,1,Census_Geocoder,matched,1,"1901 S 1ST ST, TEMPLE, TX, 76504",31.075284540221,-97.35018169688,146198977,L
398,191 EAST PRICE RD,,BROWNSVILLE,TX,78523,1,Census_Geocoder,matched,1,"191 PRICE RD, BROWNSVILLE, TX, 78521",25.936051034085,-97.495107099048,90024102,L
399,191 EAST PRICE ROAD,,BROWNSVILLE,TX,78523,1,Census_Geocoder,matched,1,"191 PRICE RD, BROWNSVILLE, TX, 78521",25.936051034085,-97.495107099048,90024102,L
400,1933 SPIELBUSCH AVE,,TOLEDO,OH,43624,1,Census_Geocoder,matched,1,"1933 SPIELBUSCH AVE, TOLEDO, OH, 43604",41.659810140555,-83.535571543309,33943797,L
401,1946 N 13TH ST,STE 483,TOLEDO,OH,43624,2,Census_Geocoder,matched,1,"1946 N 13TH ST, TOLEDO, OH, 43604",41.660338526703,-83.540873761209,635573142,L
402,1959 NE PACIFIC ST,HSB - B221,SEATTLE,WA,98185,1,Census_Geocoder,matched,1,"1959 NE PACIFIC ST, SEATTLE, WA, 98195",47.6506691806,-122.308013571265,186991331,R
403,198 S SKILL CENTER RD,,SACATON,AZ,85247,1,Census_Geocoder,matched,1,"198 SKILL CENTER RD, SACATON, AZ, 85147",33.074178586974,-111.757243185473,657394890,L
404,1FLETCHER DR,SHCC,GAINESVILLE,FL,32611,1,Census_Geocoder,unmatched,0,,,,,
405,2 ND FLOOR BLDG 9900,ATTN: CREDENTIALS OFFICE,TACOMA,WA,98431,1,Census_Geocoder,unmatched,0,,,,,
406,20 DUKE MEDICINE CIR,,DURHAM,NC,27710,1,Census_Geocoder,unmatched,0,,,,,
407,20 DUKE MEDICINE CIRCLE,DUKE MEDICAL CENTER DEPARTMENT OF RADIATION ONCOLOGY,DURHAM,NC,27710,1,Census_Geocoder,unmatched,0,,,,,
408,20 W 1700 S,,CLEARFIELD,UT,84016,1,Census_Geocoder,matched,1,"20 W 1700 S, CLEARFIELD, UT, 84015",41.089209232807,-112.026582611586,642842844,R
409,20 YORK ST,CB 2045,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
410,20 YORK ST,CB-2041,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
411,20 YORK ST,WOMEN'S CENTER TMPB,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
412,20 YORK ST,YALE-NEW HAVEN HOSPITAL,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
413,20 YORK ST,YNHH (CHILDREN'S) WEST PAVILION - 2ND FLOOR,NEW HAVEN,CT,06504,2,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
414,20 YORK ST,YNHH (CHILDREN'S) WEST PAVILION 2ND FLOOR,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
415,20 YORK ST,YNHH EAST PAVILION 2608,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
416,20 YORK ST,YNHH TOMPKINS BUILDING 3RD FLOOR,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
417,20 YORK ST,,NEW HAVEN,CT,06504,3,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
418,20 YORK ST # CB-2041,YNH MEDICAL SERVICES PC,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
419,20 YORK STREET CB 2041,,NEW HAVEN,CT,06504,1,Census_Geocoder,matched,2,"20 YORK ST, NEW HAVEN, CT, 06510",41.30334916715,-72.93614177983,3700554,R
420,200 OLD COUNTRY ROAD SUITE 520,STE 100,MINEOLA,NY,11115,1,Census_Geocoder,matched,1,"200 OLD COUNTRY RD, MINEOLA, NY, 11501",40.739174160736,-73.638385946217,147821343,R
421,200 TRENT DR AT ERWIN RD,DUMC 3974 - PLASTIC MAXILLOFACIAL & ORAL SURGERY,DURHAM,NC,27710,1,Census_Geocoder,matched,1,"TRENT DR & ERWIN RD, DURHAM, NC, 27705",36.007867883094,-78.933984289481,,
422,2000 CHURCH ST,BOX 18,NASHVILLE,TN,37236,1,Census_Geocoder,matched,1,"2000 CHURCH ST, NASHVILLE, TN, 37203",36.153417563006,-86.800934394379,97185983,R
423,2000 CHURCH ST,IP HOSPITALIST,NASHVILLE,TN,37236,1,Census_Geocoder,matched,1,"2000 CHURCH ST, NASHVILLE, TN, 37203",36.153417563006,-86.800934394379,97185983,R
424,2000 CHURCH ST,IP-HOSPITALIST,NASHVILLE,TN,37236,1,Census_Geocoder,matched,1,"2000 CHURCH ST, NASHVILLE, TN, 37203",36.153417563006,-86.800934394379,97185983,R
425,2000 CHURCH ST,IP-HOSPITALISTS,NASHVILLE,TN,37236,1,Census_Geocoder,matched,1,"2000 CHURCH ST, NASHVILLE, TN, 37203",36.153417563006,-86.800934394379,97185983,R
426,2000 CHURCH ST,,NASHVILLE,TN,37236,3,Census_Geocoder,matched,1,"2000 CHURCH ST, NASHVILLE, TN, 37203",36.153417563006,-86.800934394379,97185983,R
427,2000 CHURCH STREET,EMERGENCY DEPT,NASHVILLE,TN,37236,1,Census_Geocoder,matched,1,"2000 CHURCH ST, NASHVILLE, TN, 37203",36.153417563006,-86.800934394379,97185983,R
428,2000 HAYES STREET,SUITE 500,NASHVILLE,TN,37236,1,Census_Geocoder,matched,1,"2000 HAYES ST, NASHVILLE, TN, 37203",36.152400812179,-86.800173816848,97185985,R
429,2000 WASHINGTON ST,,NEWTON,MA,02162,1,Census_Geocoder,matched,1,"2000 WASHINGTON ST, NEWTON, MA, 02462",42.332697356228,-71.246074630038,87127174,L
430,2001 N MATTIS AVE UNIT 7230,,CHAMPAIGN,IL,61826,1,Census_Geocoder,matched,1,"2001 N MATTIS AVE, CHAMPAIGN, IL, 61821",40.137442155962,-88.277261348582,649939277,L
431,2001 S STATE ST,S1500,SALT LAKE CITY,UT,84190,1,Census_Geocoder,matched,1,"2001 S STATE ST, SALT LAKE CITY, UT, 84190",40.727420349043,-111.888128663574,658171693,L
432,2007 MONTREAL RD,,TUCKER,GA,33084,1,Census_Geocoder,matched,1,"2007 MONTREAL RD, TUCKER, GA, 30084",33.842446271351,-84.256674360964,23361466,R
433,201 CENTRE PLAZA DRIVE,JUVENILE COURT MENTAL HEALTH SERVICE,MONTEREY PARK,CA,90754,1,Census_Geocoder,matched,1,"201 CENTRE PLAZA DR, MONTEREY PARK, CA, 91754",34.059361986746,-118.166260607359,241240908,R
434,201 INDEPENDENCE,COLUMBUS AFB,COLUMBUS,MS,39710,1,Census_Geocoder,unmatched,0,,,,,
435,201 INDEPENDENCE,SUITE 101,COLUMBUS,MS,39710,1,Census_Geocoder,unmatched,0,,,,,
436,201 INDEPENDENCE,,COLUMBUS,MS,39710,1,Census_Geocoder,unmatched,0,,,,,
437,201 INDEPENDENCE DR,SUITE 235,COLUMBUS AFB,MS,39710,1,Census_Geocoder,unmatched,0,,,,,
438,2012 W SOUTHERN AVE,,APACHE JUNCTION,AZ,85220,1,Census_Geocoder,matched,1,"2012 W SOUTHERN AVE, APACHE JUNCTION, AZ, 85120",33.393391159803,-111.566431700187,658514704,R
439,2014 WASHINGTON STREET,NEWTON-WELLESLEY HOSP,NEWTONVILLE,MA,02162,1,Census_Geocoder,matched,1,"2014 WASHINGTON ST, NEWTONVILLE, MA, 02462",42.330667985811,-71.247921610121,87127174,L
440,20185 E OCOTILLO RD,#105,QUEEN CREEK,AZ,85242,1,Census_Geocoder,matched,1,"20185 E OCOTILLO RD, QUEEN CREEK, AZ, 85142",33.248623858152,-111.647567547831,617918358,R
443,2020 FITTH STREET,UNIT 2233,DAVIS,CA,95617,1,Census_Geocoder,unmatched,0,,,,,
444,20225 N RYANS TRL,,MARICOPA,AZ,85238,1,Census_Geocoder,matched,1,"20225 N RYANS TRL, MARICOPA, AZ, 85138",33.063522587486,-112.034381812516,129255578,L
445,2025 E NEWPORT AVE,COLUMBIA ST MARY'S HOSPITAL,MILWAUKEE,WI,53201,1,Census_Geocoder,matched,1,"2025 E NEWPORT AVE, MILWAUKEE, WI, 53211",43.079406662932,-87.884726804946,77744046,R
446,203 MILLS AVE,,GREENVILLE,SC,29604,1,Census_Geocoder,matched,1,"203 MILLS AVE, GREENVILLE, SC, 29605",34.830086155949,-82.40683389408,38300598,L
447,2041 GEORGIA AVE NW,EMERGENCY DEPT ADMIN OFFICE,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
448,2041 GEORGIA AVE NW,OBGYN ADMINISTRATIVE SUITE,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
449,2041 GEORGIA AVE NW,STE 4000,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
450,2041 GEORGIA AVE NW,SUITE 2322,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
451,2041 GEORGIA AVE NW,SUITE B ROOM 1-OP-64 (AMBULATORY CARE SUITE),WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
452,2041 GEORGIA AVE NW,,WASHINGTON,DC,20060,6,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
453,2041 GEORGIA AVE NW FL 6,,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
454,2041 GEORGIA AVE NW HUH B105,,WASHINGTON,DC,20060,2,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
455,2041 GEORGIA AVE NW STE 3300,,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
456,2041 GEORGIA AVE NW STE 5100,,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
457,2041 GEORGIA AVE NW STE 6101,,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
458,2041 GEORGIA AVENUE NW DEPT OF SURGERY,,WASHINGTON,DC,20060,1,Census_Geocoder,matched,1,"2041 GEORGIA AVE NW, WASHINGTON, DC, 20060",38.918269998864,-77.021825068277,76224378,R
459,2041 GEORGIA NWAVE 1700,,WASHINGTON,DC,20060,1,Census_Geocoder,unmatched,0,,,,,
460,2049 E 100TH ST,,CLEVELAND,OH,44195,1,Census_Geocoder,matched,1,"2049 E 100TH ST, CLEVELAND, OH, 44106",41.502860552122,-81.6182690938,638278272,L
461,205 HORTON,,NORMAL,IL,61790,1,Census_Geocoder,unmatched,0,,,,,
462,207 N WEST ST,,WOODLAND PARK,CO,80866,1,Census_Geocoder,matched,1,"207 N WEST ST, WOODLAND PARK, CO, 80863",38.995543518383,-105.056952870788,605749333,R
463,20715 E OCOTILLO RD,SUITE 103,QUEEN CREEK,AZ,85242,2,Census_Geocoder,matched,1,"20715 E OCOTILLO RD, QUEEN CREEK, AZ, 85142",33.24863475233,-111.637264883383,617916997,R
464,208 HORTON,,NORMAL,IL,61790,1,Census_Geocoder,unmatched,0,,,,,
465,2080 W SOUTHERN AVE,STE 1,APACHE JUNCTION,AZ,85220,1,Census_Geocoder,matched,1,"2080 W SOUTHERN AVE, APACHE JUNCTION, AZ, 85120",33.393394758137,-111.567042164797,657420427,R
466,2080 W SOUTHERN AVE,STE A2,APACHE JUNCTION,AZ,85220,1,Census_Geocoder,matched,1,"2080 W SOUTHERN AVE, APACHE JUNCTION, AZ, 85120",33.393394758137,-111.567042164797,657420427,R
467,209 REDWOOD SHORES,,REDWOOD SHORES,CA,94068,1,Census_Geocoder,matched,1,"209 REDWOOD SHORES PKWY, REDWOOD CITY, CA, 94065",37.519385095437,-122.252377028927,643102354,R
468,20997 LORAIN RD,,FAIRVIEW PARK,OH,44176,1,Census_Geocoder,matched,1,"20997 LORAIN AVE, FAIRVIEW PARK, OH, 44126",41.446425957992,-81.852903842023,61098401,L
469,21 CLARK WAY,,SOMERSWORTH,NH,03843,1,Census_Geocoder,matched,1,"21 CLARK WAY, SOMERSWORTH, NH, 03878",43.251430127794,-70.898601466606,117822738,R
470,2100 ERWIN RD,,DURHAM,NC,27710,5,Census_Geocoder,matched,1,"2100 ERWIN RD, DURHAM, NC, 27705",36.007855452315,-78.933334607834,71738443,R
471,2100 ERWIN ROAD,,DURHAM,NC,27710,1,Census_Geocoder,matched,1,"2100 ERWIN RD, DURHAM, NC, 27705",36.007855452315,-78.933334607834,71738443,R
472,2101 ERWIN ROAD,CLINIC A,DURHAM,NC,27710,1,Census_Geocoder,matched,1,"2101 ERWIN RD, DURHAM, NC, 27705",36.007675230361,-78.932772889879,71738443,L
473,2102 HARRISBURG PIKE,,LANCASTER,PA,17604,2,Census_Geocoder,matched,1,"2102 HARRISBURG PIKE, LANCASTER, PA, 17601",40.065667645507,-76.348370803315,179714286,L
474,2104 HARRISBURG PIKE,STE 200,LANCASTER,PA,17604,1,Census_Geocoder,matched,1,"2104 HARRISBURG PIKE, LANCASTER, PA, 17601",40.065705990902,-76.348677566345,179714286,L
475,2106 HARRISBURG PIKE,SUITE 200,LANCASTER,PA,17604,1,Census_Geocoder,matched,1,"2106 HARRISBURG PIKE, LANCASTER, PA, 17601",40.065744336297,-76.348984329375,179714286,L
476,2106 HARRISBURG PIKE,SUITE 301,LANCASTER,PA,17604,1,Census_Geocoder,matched,1,"2106 HARRISBURG PIKE, LANCASTER, PA, 17601",40.065744336297,-76.348984329375,179714286,L
477,2112 HARRISBURG PIKE,STE 1,LANCASTER,PA,17604,1,Census_Geocoder,matched,1,"2112 HARRISBURG PIKE, LANCASTER, PA, 17601",40.06587809714,-76.349900856341,179714286,L
478,2112 HARRISBURG PIKE,SUITE 1,LANCASTER,PA,17604,1,Census_Geocoder,matched,1,"2112 HARRISBURG PIKE, LANCASTER, PA, 17601",40.06587809714,-76.349900856341,179714286,L
479,21300 N JOHN WAYNE PARKWAY,STE 123,MARICOPA,AZ,85239,2,Census_Geocoder,matched,1,"21300 N JOHN WAYNE PKWY, MARICOPA, AZ, 85139",33.073684040862,-112.043788296965,129329992,L
480,21300 N JOHN WAYNE PKWY,STE 123,MARICOPA,AZ,85239,1,Census_Geocoder,matched,1,"21300 N JOHN WAYNE PKWY, MARICOPA, AZ, 85139",33.073684040862,-112.043788296965,129329992,L
481,2140 STADIUM RD STE 1001,,GAINESVILLE,FL,32611,1,Census_Geocoder,unmatched,0,,,,,
482,2150 STADIUM DRIVE,,BOULDER,CO,80309,1,Census_Geocoder,unmatched,0,,,,,
483,217 PESETAS LANE,,SANTA BARBARA,CA,93160,1,Census_Geocoder,matched,1,"217 PESETAS LN, SANTA BARBARA, CA, 93110",34.443437822648,-119.758495911292,108602928,L
484,22 ANNA MARSH LANE,,BRATTLEBORO,VT,05302,1,Census_Geocoder,matched,1,"22 ANNA MARSH LN, BRATTLEBORO, VT, 05301",42.858922889553,-72.562575539444,171115556,R
485,2200 BERQUIST DR,59 MEDICAL WING/CREDENTIALS,LACKLAND AFB,TX,76236,1,Census_Geocoder,matched,1,"2200 BERQUIST DR, LACKLAND AFB, TX, 78236",29.398058781093,-98.625751527159,101742446,L
486,2200 JEFFERSON AVE,4TH FLOOR,TOLEDO,OH,43624,1,Census_Geocoder,matched,1,"2200 JEFFERSON AVE, TOLEDO, OH, 43604",41.657813872663,-83.552018454636,33943351,R
487,2200 JEFFERSON AVE,,TOLEDO,OH,43624,1,Census_Geocoder,matched,1,"2200 JEFFERSON AVE, TOLEDO, OH, 43604",41.657813872663,-83.552018454636,33943351,R
488,2201 N GRAND AVE,UNIT #10433,SANTA ANA,CA,92711,1,Census_Geocoder,matched,1,"2201 N GRAND AVE, SANTA ANA, CA, 92705",33.765387438865,-117.851448025324,144051371,R
489,221 NE GLEN OAK AVE,DEPARTMENT OF RADIATION ONCOLOGY,PEORIA,IL,61636,1,Census_Geocoder,matched,1,"221 NE GLEN OAK AVE, PEORIA, IL, 61603",40.69986407507,-89.595254220648,8720082,L
490,221 NE GLEN OAK AVE,,PEORIA,IL,61636,4,Census_Geocoder,matched,1,"221 NE GLEN OAK AVE, PEORIA, IL, 61603",40.69986407507,-89.595254220648,8720082,L
491,2211 LOMAS BLVD,5 NORTH AUDIOLOGY,ALBUQUERQUE,NM,87131,1,Census_Geocoder,matched,1,"2211 LOMAS BLVD NE, ALBUQUERQUE, NM, 87106",35.087533717784,-106.616416872478,637694757,L
492,222 W 8TH ST UNIT 3826,,DURANGO,CO,81302,1,Census_Geocoder,matched,1,"222 W 8TH ST, DURANGO, CO, 81301",37.272591880505,-107.882646244713,91696605,L
493,223 16TH AVE N,,NAMPA,ID,83653,1,Census_Geocoder,matched,1,"223 16TH AVE N, NAMPA, ID, 83687",43.578758468708,-116.552088775349,122786912,L
494,22320 E MERLOT ST,,QUEEN CREEK,AZ,85242,1,Census_Geocoder,matched,1,"22320 E MERLOT ST, QUEEN CREEK, AZ, 85142",33.221363318042,-111.601330820002,243997015,L
495,225 VON KARMAN ROAD,,ARNOLD AIR FORCE BASE,TN,37389,1,Census_Geocoder,unmatched,0,,,,,
496,225 W 34TH ST,SUITE 900,NEW YORK,NY,10122,1,Census_Geocoder,matched,1,"225 W 34TH ST, NEW YORK, NY, 10122",40.751070662274,-73.990652367053,59658574,R
497,2300 CAPITOL AVE,117 HATHAWAY BLDG,CHEYENNE,WY,82002,1,Census_Geocoder,matched,1,"2300 CAPITOL AVE, CHEYENNE, WY, 82001",41.138926788629,-104.819395921778,160149259,L
498,2300 E ST NW,,WASHINGTON,DC,20372,2,Census_Geocoder,matched,1,"2300 E ST NE, WASHINGTON, DC, 20002",38.896168508217,-76.973621107089,76231376,L
499,2300 E STREET NW,BUREAU OF MEDICINE AND SURGERY,WASHINGTON,DC,20374,1,Census_Geocoder,matched,1,"2300 E ST NE, WASHINGTON, DC, 20002",38.896168508217,-76.973621107089,76231376,L
500,2300 GENERAL MEYER AVE,BLDG H100,NEW ORLEANS,LA,70142,1,Census_Geocoder,matched,1,"2300 GENERAL MEYER AVE, NEW ORLEANS, LA, 70114",29.944917112157,-90.033630792593,651167563,L
501,2300 WANKEL WAY,,OXNARD,CA,93031,1,Census_Geocoder,matched,1,"2300 WANKEL WAY, OXNARD, CA, 93030",34.216747502198,-119.146358615453,110017334,L
502,2301 EAST ALLEGHENY AVENUE,,PHILADELPHIA,PA,19178,1,Census_Geocoder,matched,1,"2301 W ALLEGHENY AVE, PHILADELPHIA, PA, 19132",40.003554367155,-75.167574599889,131402329,R
503,2301 ERWIN RD,7TH FLOOR,DURHAM,NC,27710,1,Census_Geocoder,matched,1,"2301 ERWIN RD, DURHAM, NC, 27705",36.008132137992,-78.937378879789,640627921,L
504,2301 ERWIN RD,,DURHAM,NC,27710,1,Census_Geocoder,matched,1,"2301 ERWIN RD, DURHAM, NC, 27705",36.008132137992,-78.937378879789,640627921,L
505,2301 ERWIN RD DUMC 3096,,DURHAM,NC,27710,1,Census_Geocoder,matched,1,"2301 ERWIN RD, DURHAM, NC, 27705",36.008132137992,-78.937378879789,640627921,L
506,2301 ERWIN ROAD,,DURHAM,NC,27710,4,Census_Geocoder,matched,1,"2301 ERWIN RD, DURHAM, NC, 27705",36.008132137992,-78.937378879789,640627921,L
507,23186 BLUESTAR HIGHWAY,,QUINCY,FL,32353,1,Census_Geocoder,matched,1,"23186 BLUE STAR HWY, QUINCY, FL, 32351",30.569556772387,-84.548002458443,87816890,L
508,232 W 25TH ST,,ERIE,PA,16544,29,Census_Geocoder,matched,1,"232 W 25TH ST, ERIE, PA, 16544",42.111178164272,-80.078735667269,117494894,R
509,232 W 25TH ST # 3R,,ERIE,PA,16544,1,Census_Geocoder,matched,1,"232 W 25TH ST, ERIE, PA, 16544",42.111178164272,-80.078735667269,117494894,R
510,232 W 25TH ST STE F01030,,ERIE,PA,16544,1,Census_Geocoder,matched,1,"232 W 25TH ST, ERIE, PA, 16544",42.111178164272,-80.078735667269,117494894,R
511,2330 PAYSPHERE CIR,,CHICAGO,IL,60674,2,Census_Geocoder,unmatched,0,,,,,
512,2330 POST STREET,,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"2330 POST ST, SAN FRANCISCO, CA, 94115",37.784269251839,-122.440556371868,192298606,R
513,2333 BUCHANAN ST,,SAN FRANCISCO,CA,94120,1,Census_Geocoder,matched,1,"2333 BUCHANAN ST, SAN FRANCISCO, CA, 94115",37.790808077777,-122.430923010808,192279999,L
515,2350 N UNIVERSITY DR UNIT 841423,,PEMBROKE PINES,FL,33084,1,Census_Geocoder,matched,1,"2350 N UNIVERSITY DR, PEMBROKE PINES, FL, 33024",26.029631802659,-80.249033559969,637709445,R
516,2361 PAYSPHERE CIR,,CHICAGO,IL,60674,8,Census_Geocoder,unmatched,0,,,,,
517,2361 PAYSPHERE CIRCLE,,CHICAGO,IL,60674,6,Census_Geocoder,unmatched,0,,,,,
518,238 BROOKLEY AVE,,BOLLING AFB,DC,20332,3,Census_Geocoder,unmatched,0,,,,,
519,238 BROOKLEY AVE,,WASHINGTON,DC,20338,1,Census_Geocoder,unmatched,0,,,,,
520,2380 SUTTER STREET,3RD FLOOR,SAN FRANCISCO,CA,94143,1,Census_Geocoder,matched,1,"2380 SUTTER ST, SAN FRANCISCO, CA, 94115",37.785352343617,-122.439501175095,641011748,R
521,23827 EDEN STREET,,PLAQUEMINE,LA,70765,1,Census_Geocoder,matched,1,"23827 EDEN ST, PLAQUEMINE, LA, 70764",30.287152599443,-91.232904250457,85548909,R
522,2390 WEST CONGRESS ST,,LAFAYETTE,LA,70596,1,Census_Geocoder,matched,1,"2390 W CONGRESS ST, LAFAYETTE, LA, 70506",30.219050935105,-92.040961633226,85639364,R
523,2400 RUSSELLVILLE RD,US 68 EAST,HOPKINSVILLE,KY,42241,1,Census_Geocoder,matched,1,"2400 RUSSELLVILLE RD, HOPKINSVILLE, KY, 42240",36.862869069892,-87.45015591505,638581358,R
524,2400 TUCKER AVE NE,,ALBUQUERQUE,NM,87131,1,Census_Geocoder,matched,1,"2400 TUCKER AVE NE, ALBUQUERQUE, NM, 87131",35.091807803579,-106.621074181441,206728733,R
525,2400 TUCKER NE,,ALBUQUERQUE,NM,87131,4,Census_Geocoder,matched,1,"2400 TUCKER AVE NE, ALBUQUERQUE, NM, 87131",35.091807803579,-106.621074181441,206728733,R
526,2401 E STREET M/MED/DMD/QM SA-1,,WASHINGTON,DC,20522,1,Census_Geocoder,unmatched,0,,,,,
527,2401 E STREET NW,SUITE L-209,WASHINGTON,DC,20522,1,Census_Geocoder,matched,1,"2401 E ST NW, WASHINGTON, DC, 20037",38.896137844716,-77.051507258372,610824572,R
528,2401 SOUTH 31ST STREET,,TEMPLE,TX,75608,1,Census_Geocoder,matched,1,"2401 S 31ST ST, TEMPLE, TX, 76508",31.0786865406,-97.365900190373,647836293,L
529,2402 CAMDEN ST,SUITE 300,WILSON,NC,27895,1,Census_Geocoder,matched,1,"2402 CAMDEN ST SW, WILSON, NC, 27893",35.717209095182,-77.94970688242,26705766,L
530,2406 CENTURY PLACE,,HICKORY,NC,28603,1,Census_Geocoder,unmatched,0,,,,,
531,2423 W DUNLAP AVE,#150,PHOENIX,AZ,85064,1,Census_Geocoder,matched,1,"2423 W DUNLAP AVE, PHOENIX, AZ, 85021",33.567493091667,-112.110776351547,128303293,L
532,2441 21ST STREET,US ARMY DENTAL ACTIVITY,FORT CAMPBELL,KY,42222,1,Census_Geocoder,unmatched,0,,,,,
533,2495 SHREVEPORT HIGHWAY,ALEXANDRIA VA MEDICAL CENTER,ALEXANDRIA,LA,71306,1,Census_Geocoder,unmatched,0,,,,,
534,25 CHURCH ST,,WILKES BARRE,PA,18765,5,Census_Geocoder,matched,1,"25 CHURCH ST, WILKES BARRE, PA, 18704",41.274282260403,-75.882053763816,80911521,R
535,250 ARSENAL ST,11 SHS,AUGUSTA,ME,04333,3,Census_Geocoder,unmatched,0,,,,,
536,250 ARSENAL ST,,AUGUSTA,ME,04333,1,Census_Geocoder,unmatched,0,,,,,
537,250 ARSENAL STREET,11 SHS,AUGUSTA,ME,04333,2,Census_Geocoder,unmatched,0,,,,,
538,250 W 57TH ST,1231,NEW YORK,NY,10107,1,Census_Geocoder,matched,1,"250 W 57TH ST, NEW YORK, NY, 10107",40.766386852066,-73.982250253625,59657091,L
539,250 W 57TH ST,SUITE 2128,NEW YORK,NY,10107,1,Census_Geocoder,matched,1,"250 W 57TH ST, NEW YORK, NY, 10107",40.766386852066,-73.982250253625,59657091,L
540,2501 NORTH PATTERSON STREET,,VALDOSTA,GA,31603,2,Census_Geocoder,matched,1,"2501 N PATTERSON ST, VALDOSTA, GA, 31602",30.861670540771,-83.28881183844,87740715,R
541,2505 S I35-WEST,,BURLESON,TX,76097,1,Census_Geocoder,unmatched,0,,,,,
542,2506 WILDWOOD ROAD,,WILDWOOD,PA,15091,1,Census_Geocoder,unmatched,0,,,,,
543,2509 NORTH QUEEN ST,,KINSTON,NC,28502,3,Census_Geocoder,matched,1,"2509 N QUEEN ST, KINSTON, NC, 28501",35.291532996731,-77.580299496747,13887367,R
